month,moneyNeeded,promoted,moneyCollected,daysSpent,daysRequired,category,coverage
7,116000,True,101410,26,13,Medicine,10000
6,505000,True,423793,20,22,Humanitarian,10000
2,745000,True,786451,29,25,Humanitarian,10000
7,655000,True,625776,16,18,Medicine,260013
1,488000,True,488290,2,24,Humanitarian,152755
9,926000,True,802908,9,24,Other,10000
6,496000,True,498253,21,29,Military,146344
9,303000,True,327871,17,21,Military,10000
8,828000,True,822304,6,13,Medicine,10000
3,418000,True,378376,8,16,Humanitarian,223035
1,614000,True,535324,17,18,Military,10000
9,320000,True,379901,6,6,Other,10000
6,552000,True,443743,4,8,Humanitarian,206471
5,958000,True,917155,5,30,Medicine,5739
2,802000,True,806906,22,29,Military,10000
4,852000,True,1004652,31,19,Other,10000
10,943000,False,761382,25,10,Medicine,2345979
8,75000,True,79188,24,9,Military,139225
8,502000,True,519169,22,8,Military,3942923
6,830000,True,842065,2,25,Military,200321
12,69000,True,81569,28,4,Military,361403
6,511000,True,528881,2,8,Medicine,234816
1,352000,True,385772,23,15,Humanitarian,307940
4,703000,True,666834,30,1,Medicine,8629
10,282000,True,287392,30,31,Military,2528046
12,967000,False,687334,9,11,Medicine,10000
11,878000,False,760314,23,28,Military,326892
10,362000,True,308644,24,24,Humanitarian,235957
3,506000,False,82154,3,19,Humanitarian,7155941
5,226000,False,173786,25,12,Military,10000
12,707000,True,705273,5,15,Military,4434702
1,97000,True,114324,26,28,Medicine,132628
11,252000,True,220044,2,21,Medicine,10000
11,802000,True,670007,26,27,Medicine,10000
4,495000,True,588644,2,10,Other,10000
11,512000,True,449620,2,31,Other,487185
2,682000,True,555978,24,4,Military,7377818
4,500000,True,458740,5,14,Medicine,348846
4,383000,True,399616,12,8,Humanitarian,10000
10,461000,True,390104,2,29,Medicine,115470
7,620000,False,213239,8,22,Other,10000
2,98000,False,35856,11,23,Humanitarian,10000
1,740000,True,653747,15,21,Military,10000
10,834000,False,460178,3,17,Medicine,283576
3,977000,True,1062317,8,25,Humanitarian,10000
11,948000,True,956537,23,25,Other,110088
7,996000,True,1106928,5,9,Other,3032401
12,406000,False,160326,27,17,Medicine,10000
2,839000,False,44889,11,31,Other,350316
1,183000,False,128736,29,7,Military,6930
11,73000,True,61930,4,31,Medicine,141688
10,62000,False,39292,1,6,Military,10000
8,671000,True,689496,1,31,Humanitarian,10000
7,933000,True,817848,23,7,Military,10000
12,910000,True,836042,31,24,Humanitarian,2145602
9,607000,True,656951,24,25,Military,10000
12,170000,True,190717,8,28,Medicine,10000
7,17000,True,19270,7,30,Medicine,5874959
11,61000,True,66983,13,23,Medicine,326377
10,330000,True,329873,12,2,Other,10000
9,90000,True,78800,9,3,Humanitarian,401801
10,79000,False,64620,15,7,Medicine,10000
9,596000,False,56725,20,16,Humanitarian,10000
2,561000,True,570595,22,20,Medicine,10000
12,714000,False,544214,21,31,Medicine,10000
4,971000,True,983156,5,7,Military,326242
1,966000,False,503936,5,5,Other,9980
6,340000,False,261299,21,31,Medicine,349512
7,201000,False,21506,31,16,Other,10000
8,858000,True,893496,12,28,Other,10000
7,513000,True,575410,22,30,Medicine,5220
7,278000,False,235927,12,23,Medicine,10000
12,464000,False,46323,24,17,Humanitarian,10000
12,934000,False,398672,1,14,Medicine,8953
9,275000,True,311209,17,21,Military,476430
2,226000,False,47667,13,10,Humanitarian,3497
3,909000,False,16019,21,3,Military,121224
10,356000,False,164242,14,24,Other,195434
3,619000,True,659372,1,5,Military,10000
2,501000,True,559884,15,29,Military,362884
5,537000,False,65368,27,3,Medicine,7956539
1,595000,False,293345,21,28,Medicine,10000
5,440000,True,471689,18,21,Military,157486
1,808000,False,756176,23,30,Medicine,10000
3,11000,True,52963,7,9,Military,10000
1,763000,True,812646,25,16,Other,10000
12,773000,False,138946,2,12,Medicine,10000
3,761000,False,126563,3,31,Military,109025
5,987000,True,811498,16,1,Humanitarian,1449
10,107000,False,89895,13,28,Military,10000
9,535000,True,572757,1,2,Military,416326
12,428000,True,392955,25,5,Humanitarian,317292
7,252000,False,187059,13,30,Humanitarian,449913
7,49000,False,35919,21,6,Medicine,151987
8,760000,True,726205,30,15,Military,349
11,421000,True,389143,12,19,Medicine,10000
6,90000,True,103090,31,23,Medicine,332615
3,104000,False,1643,27,30,Military,188047
7,63000,False,15566,25,13,Medicine,1657823
6,640000,False,366825,9,14,Other,245515
12,926000,False,293308,7,22,Military,10000
10,393000,True,408159,6,7,Military,10000
6,588000,False,298874,19,21,Other,158447
9,63000,True,67746,22,11,Humanitarian,10000
1,705000,True,837693,17,25,Humanitarian,10000
4,126000,False,17262,7,23,Humanitarian,419363
11,547000,True,632628,4,10,Humanitarian,10000
10,119000,False,39727,2,9,Medicine,8315
5,211000,True,188811,25,25,Other,487859
6,616000,True,707182,27,4,Military,10000
12,811000,True,925239,21,30,Other,190350
3,478000,True,556218,21,25,Military,10000
1,369000,True,308222,22,22,Military,10000
6,741000,True,818982,3,26,Military,10000
11,684000,False,666504,22,12,Humanitarian,488095
10,182000,False,9706,26,9,Military,4804323
5,1000,True,1073,28,3,Medicine,10000
2,944000,True,1013058,8,7,Humanitarian,10000
11,674000,True,805830,6,13,Other,10000
4,333000,True,282269,16,24,Other,461791
6,321000,True,316835,15,9,Other,9081
10,162000,True,207206,16,17,Military,4554182
5,236000,False,155073,25,2,Military,10000
4,736000,True,737899,16,17,Humanitarian,378261
9,952000,False,358710,1,7,Humanitarian,10000
10,515000,True,554710,20,23,Military,10000
10,532000,True,576387,31,27,Humanitarian,10000
4,574000,True,577190,26,27,Military,10000
1,312000,True,254144,22,26,Medicine,116847
2,967000,False,550263,11,23,Other,227472
6,2000,True,2266,25,26,Humanitarian,3341683
4,461000,True,480662,13,6,Other,10000
11,543000,False,187535,2,25,Other,261789
12,573000,True,551506,30,12,Medicine,10000
11,107000,True,120250,14,19,Military,328667
9,671000,True,717641,12,17,Military,10000
10,421000,False,176049,12,14,Military,10000
4,458000,False,383562,24,14,Military,10000
5,738000,True,783552,30,6,Other,380720
5,238000,False,83101,29,20,Humanitarian,10000
5,479000,False,405200,17,17,Humanitarian,10000
11,830000,False,15117,18,11,Humanitarian,6535
9,979000,True,963901,19,5,Medicine,10000
10,434000,False,341660,4,22,Humanitarian,10000
6,345000,True,396024,20,9,Other,10000
3,764000,False,132822,25,29,Medicine,464259
8,635000,True,519436,21,28,Other,445461
4,75000,False,49385,10,11,Military,493697
11,316000,True,342678,15,19,Military,10000
9,598000,False,510285,7,2,Humanitarian,10000
11,888000,True,907000,3,13,Medicine,158273
8,770000,True,661611,21,24,Military,369645
9,41000,False,29789,6,12,Medicine,10000
8,493000,True,550619,1,22,Other,284107
11,763000,True,730315,2,15,Other,10000
9,774000,False,294318,4,28,Medicine,336903
5,124000,True,127985,5,28,Medicine,10000
5,185000,True,216471,18,15,Medicine,10000
10,62000,False,58514,10,24,Other,9232
8,667000,False,470985,6,13,Medicine,5673
8,666000,True,674195,30,9,Medicine,10000
9,636000,True,648261,22,7,Other,10000
12,29000,True,31240,22,7,Military,132034
6,620000,True,616105,14,8,Military,257916
2,309000,True,252321,24,4,Humanitarian,10000
2,510000,True,558199,19,11,Other,6663
6,849000,True,860612,27,2,Humanitarian,8494
9,13000,False,6716,24,2,Medicine,3741
6,956000,False,348220,28,19,Other,10000
9,953000,True,1136920,14,9,Other,10000
8,502000,False,453914,3,3,Military,10000
9,505000,False,266182,17,24,Military,682
7,487000,True,488375,3,20,Military,10000
8,541000,False,54965,12,13,Military,10000
6,686000,False,167967,29,9,Humanitarian,255418
1,959000,True,955878,3,29,Other,10000
1,24000,True,25753,29,6,Medicine,10000
1,245000,True,282206,8,9,Medicine,10000
8,770000,True,796130,13,7,Military,10000
8,771000,False,396148,15,31,Humanitarian,4682875
10,4000,True,53889,11,12,Military,10000
6,237000,True,204224,29,1,Military,139774
4,583000,True,684814,4,16,Humanitarian,10000
6,710000,False,695385,18,3,Medicine,233445
7,249000,True,230710,9,5,Other,8833
7,677000,True,763370,12,24,Military,1315
5,785000,True,834869,29,23,Other,10000
3,717000,False,24702,23,18,Other,103027
2,71000,True,81675,15,31,Humanitarian,10000
10,656000,True,775973,21,27,Other,10000
3,188000,False,5648,28,13,Military,418521
3,869000,True,726293,31,18,Other,357417
12,174000,True,160772,25,7,Military,427429
7,911000,False,686833,7,24,Humanitarian,226020
6,246000,True,246061,22,26,Medicine,10000
7,130000,True,114700,25,31,Military,9422
4,607000,True,676851,2,5,Military,10000
11,724000,True,860777,29,15,Other,242109
6,402000,False,383221,28,2,Other,461372
5,995000,False,981524,30,22,Military,348593
7,838000,True,683251,17,11,Other,369923
6,515000,False,179335,21,22,Other,184144
2,631000,False,574231,12,4,Medicine,1671084
12,904000,False,110960,11,21,Humanitarian,10000
3,248000,False,122631,10,9,Military,10000
3,152000,True,132218,18,17,Humanitarian,168777
12,957000,True,918887,7,13,Humanitarian,273064
7,77000,True,69371,5,18,Other,10000
4,892000,False,32291,23,15,Military,10000
6,212000,True,233564,21,20,Military,10000
7,5000,False,175,30,18,Humanitarian,4877
9,416000,True,417345,11,12,Military,10000
12,564000,True,651435,26,28,Medicine,10000
12,673000,True,654927,3,31,Other,10000
2,121000,True,137065,26,3,Other,9564
7,817000,False,28432,9,17,Humanitarian,10000
8,35000,True,41088,8,27,Medicine,10000
9,900000,True,971911,6,10,Military,7364440
7,545000,True,531332,10,10,Military,195306
5,449000,True,439216,2,8,Other,136928
7,908000,False,116902,8,9,Other,458526
6,603000,False,427514,27,7,Other,1784
9,152000,False,108416,12,21,Other,494656
2,292000,True,297607,16,15,Humanitarian,10000
7,604000,False,122691,25,9,Military,10000
3,542000,True,561497,20,22,Military,10000
6,347000,True,284612,1,15,Military,398975
11,564000,False,140964,19,8,Medicine,258598
12,114000,False,76860,1,31,Other,235663
10,633000,True,533804,2,13,Other,10000
6,17000,True,13786,26,15,Medicine,10000
9,307000,True,299296,16,24,Other,275733
2,757000,True,904833,8,9,Military,10000
7,121000,True,138672,3,31,Medicine,10000
6,201000,True,198010,30,1,Humanitarian,10000
3,606000,False,73706,12,1,Humanitarian,10000
12,859000,False,569508,19,14,Military,10000
7,923000,True,752667,1,31,Medicine,10000
1,655000,True,782986,24,1,Humanitarian,10000
1,446000,False,193323,1,13,Other,10000
3,527000,False,129123,31,8,Other,10000
5,304000,True,258447,8,3,Other,235751
3,155000,False,16619,30,1,Humanitarian,351443
2,106000,False,69587,21,2,Humanitarian,443494
6,685000,True,578266,27,7,Military,439455
12,109000,False,72659,6,12,Medicine,10000
1,396000,True,326670,22,24,Medicine,10000
7,987000,True,898267,29,27,Military,196964
9,0,True,0,9,21,Medicine,5821
5,175000,True,163977,17,16,Other,10000
10,598000,False,211862,17,20,Humanitarian,10000
4,897000,True,979756,15,19,Other,10000
9,554000,True,663968,12,17,Military,336629
6,514000,False,494104,2,7,Military,10000
5,147000,False,58781,6,20,Humanitarian,10000
1,143000,True,120296,13,20,Humanitarian,350039
2,177000,True,175655,20,31,Military,10000
10,823000,False,820807,14,24,Humanitarian,347247
6,678000,True,799779,15,17,Other,348049
11,635000,True,605048,27,30,Humanitarian,452238
4,855000,False,570012,25,15,Military,10000
2,895000,True,782259,19,30,Military,236933
2,328000,True,363130,12,11,Military,10000
8,930000,True,990062,3,2,Medicine,8259
5,585000,True,596104,5,28,Other,10000
10,337000,False,79566,20,11,Medicine,6197434
10,247000,False,192527,10,27,Other,295425
11,891000,True,1027153,17,18,Military,1481948
3,564000,True,515746,7,11,Humanitarian,419555
6,948000,True,769611,15,21,Other,261425
2,73000,False,43462,9,10,Medicine,10000
12,522000,True,422228,8,26,Other,10000
8,455000,False,261899,9,17,Medicine,9325
6,352000,False,190322,6,30,Humanitarian,5325878
12,25000,True,20786,19,5,Other,10000
9,608000,False,600556,22,4,Other,139335
11,105000,False,90404,21,13,Military,8506641
6,453000,False,319089,14,11,Military,147616
2,182000,True,148677,15,12,Medicine,10000
12,768000,True,883861,14,11,Other,10000
10,857000,False,224396,18,26,Other,288271
10,487000,True,521355,24,29,Military,364015
8,951000,False,278387,6,17,Humanitarian,377249
12,917000,True,917662,9,5,Military,10000
4,742000,False,194965,29,21,Military,10000
6,614000,True,495066,2,22,Other,339419
4,838000,True,676450,1,5,Medicine,10000
12,989000,True,1004529,14,2,Humanitarian,10000
10,284000,False,148881,21,1,Military,475686
5,252000,False,147313,9,24,Other,473392
10,99000,False,93696,11,25,Medicine,8406252
9,747000,False,55540,15,4,Medicine,10000
11,810000,True,856247,10,11,Military,392053
8,136000,False,2933,18,15,Humanitarian,174176
8,713000,True,855595,7,24,Humanitarian,5304
9,831000,True,683161,5,28,Other,10000
9,696000,True,592740,21,11,Medicine,3977443
9,983000,False,136266,7,5,Humanitarian,316528
7,160000,False,61148,4,24,Humanitarian,420340
7,472000,False,383093,10,7,Humanitarian,259471
12,400000,True,440520,9,1,Other,332166
7,69000,False,16759,29,26,Medicine,10000
10,632000,True,651159,11,15,Other,10000
8,67000,True,75393,17,2,Humanitarian,10000
7,939000,False,929259,25,19,Military,10000
10,93000,False,31184,14,11,Military,304636
8,253000,True,261730,15,8,Military,10000
8,885000,True,885991,7,23,Other,176811
5,892000,False,339336,5,20,Military,10000
11,799000,True,641338,12,26,Humanitarian,171635
6,506000,True,501850,25,19,Humanitarian,10000
9,300000,False,287558,7,26,Military,10000
5,145000,True,169414,20,11,Medicine,339669
7,791000,False,518529,20,27,Other,10000
4,953000,False,310973,15,15,Military,10000
7,327000,False,212010,19,5,Humanitarian,372245
12,847000,True,855086,5,9,Other,182570
12,523000,True,489224,17,1,Military,10000
1,10000,True,11140,9,12,Humanitarian,6011972
12,246000,False,39528,18,20,Military,452673
12,696000,False,239931,17,23,Medicine,478892
6,140000,True,131477,24,19,Humanitarian,10000
1,441000,False,347963,2,25,Humanitarian,10000
9,674000,False,549192,27,4,Humanitarian,10000
7,157000,True,132691,28,20,Medicine,10000
4,184000,False,76173,14,30,Other,10000
12,687000,False,474186,20,31,Medicine,285476
9,612000,False,248584,8,20,Medicine,10000
7,921000,True,856991,7,8,Humanitarian,310114
2,979000,True,899048,28,18,Military,234902
11,562000,True,550250,2,1,Humanitarian,406804
7,435000,True,482305,15,15,Military,278645
12,601000,True,511138,8,29,Medicine,10000
8,294000,True,298470,2,3,Other,103084
10,530000,True,479682,19,20,Humanitarian,10000
10,521000,False,44318,14,5,Humanitarian,10000
10,249000,False,30415,24,23,Military,214731
11,451000,True,363076,8,30,Medicine,10000
3,66000,True,57985,1,30,Other,10000
12,604000,False,488336,19,15,Other,10000
8,163000,True,157373,26,10,Other,252480
3,237000,True,253896,17,19,Military,10000
6,137000,False,119424,25,23,Humanitarian,5471037
12,936000,True,985827,4,5,Humanitarian,7929
1,235000,True,232935,15,14,Medicine,10000
6,188000,True,178499,14,7,Other,5006311
4,901000,True,766967,20,11,Humanitarian,696
4,41000,False,6924,5,20,Medicine,8337862
5,221000,True,199537,1,8,Other,10000
8,46000,True,44178,2,28,Medicine,7479218
11,307000,True,263541,22,30,Medicine,10000
3,828000,True,945954,16,19,Military,392873
11,102000,False,36781,13,28,Humanitarian,310032
7,190000,True,205022,9,26,Medicine,4885
1,834000,False,771367,30,6,Other,234541
7,559000,True,489416,10,9,Medicine,450948
9,766000,True,695619,18,29,Humanitarian,10000
8,212000,True,233465,18,22,Humanitarian,6922
10,144000,True,159839,7,9,Medicine,10000
3,659000,True,599647,13,7,Humanitarian,10000
9,645000,False,185083,21,22,Medicine,126236
10,82000,True,130663,1,3,Military,10000
9,717000,True,755632,3,6,Military,3292
1,406000,True,485972,24,8,Other,422827
5,123000,True,134045,11,14,Humanitarian,493343
5,915000,True,920313,23,28,Military,170596
7,695000,True,633380,5,21,Military,10000
9,715000,True,753929,11,13,Other,10000
12,728000,False,133554,3,12,Humanitarian,10000
12,452000,True,508762,5,21,Military,10000
3,729000,True,828022,23,25,Military,10000
10,126000,True,155056,10,11,Military,227492
12,781000,True,719222,7,18,Military,156367
11,47000,True,41543,11,26,Humanitarian,166234
9,206000,True,241864,5,6,Military,10000
11,943000,True,1010333,8,6,Medicine,10000
3,809000,True,802942,15,17,Other,10000
6,34000,True,38016,10,30,Humanitarian,135463
1,800000,True,662848,23,7,Medicine,3806
2,71000,True,76982,27,7,Other,453940
2,961000,False,584238,25,10,Other,6116150
11,224000,True,225289,14,31,Humanitarian,370402
10,259000,False,195741,28,24,Military,216158
10,806000,False,454048,30,2,Other,10000
6,969000,False,237281,29,18,Other,5763590
9,626000,True,739665,4,3,Humanitarian,10000
3,662000,False,145901,20,18,Other,441160
12,559000,False,411262,1,12,Military,10000
1,833000,True,902217,21,10,Other,150670
12,653000,True,538129,11,8,Humanitarian,10000
12,701000,True,670501,11,5,Medicine,4862
9,52000,True,74576,10,15,Military,10000
5,551000,False,152828,13,26,Medicine,10000
7,812000,False,489884,22,11,Other,4682
3,735000,True,714372,28,11,Humanitarian,10000
9,469000,False,182292,12,8,Medicine,9381
5,96000,False,54629,3,19,Military,472330
10,787000,False,205940,16,27,Military,3362
1,697000,True,563413,27,30,Medicine,256520
4,590000,True,691460,22,24,Medicine,5943
9,287000,True,333459,28,30,Military,10000
4,681000,False,177332,19,21,Other,7048
10,9000,True,9469,27,2,Medicine,10000
4,347000,True,369140,10,22,Humanitarian,239383
4,372000,True,373584,8,4,Other,10000
7,795000,False,460566,23,14,Medicine,10000
4,400000,True,381734,6,20,Humanitarian,6924347
3,939000,True,999374,10,7,Other,10000
2,305000,False,296626,12,31,Other,10000
9,945000,True,975116,29,11,Humanitarian,2060
9,192000,True,179681,9,22,Other,10000
11,926000,True,983775,25,29,Military,10000
10,621000,True,544154,25,8,Medicine,246226
12,262000,True,290280,11,30,Other,108409
6,868000,True,1019690,12,31,Humanitarian,282667
6,572000,False,524202,21,6,Military,264988
